id_evidencia,id_reporte,tipo_evidencia,descripcion,hash_demo,estado_cadena_custodia_demo
EVD-00465-2,NEXO-147-00465,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00465-2,Pendiente
EVD-00465-3,NEXO-147-00465,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00465-3,Pendiente
EVD-00466-1,NEXO-147-00466,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00466-1,Pendiente
EVD-00466-2,NEXO-147-00466,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00466-2,Validada
EVD-00467-1,NEXO-147-00467,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00467-1,Validada
EVD-00467-2,NEXO-147-00467,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00467-2,Recibida
EVD-00467-3,NEXO-147-00467,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00467-3,Recibida
EVD-00467-4,NEXO-147-00467,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00467-4,Validada
EVD-00468-1,NEXO-147-00468,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00468-1,Pendiente
EVD-00468-2,NEXO-147-00468,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00468-2,Validada
EVD-00468-3,NEXO-147-00468,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00468-3,Recibida
EVD-00469-1,NEXO-147-00469,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00469-1,Recibida
EVD-00469-2,NEXO-147-00469,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00469-2,Pendiente
EVD-00469-3,NEXO-147-00469,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00469-3,Validada
EVD-00470-1,NEXO-147-00470,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00470-1,Pendiente
EVD-00470-2,NEXO-147-00470,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00470-2,Recibida
EVD-00470-3,NEXO-147-00470,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00470-3,Pendiente
EVD-00471-1,NEXO-147-00471,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00471-1,Recibida
EVD-00471-2,NEXO-147-00471,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00471-2,Recibida
EVD-00471-3,NEXO-147-00471,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00471-3,Pendiente
EVD-00472-1,NEXO-147-00472,Sin evidencia inicial,Evidencia sintética tipo Sin evidencia inicial,SHA256-DEMO-00472-1,Recibida
EVD-00473-1,NEXO-147-00473,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00473-1,Recibida
EVD-00473-2,NEXO-147-00473,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00473-2,Recibida
EVD-00473-3,NEXO-147-00473,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00473-3,Recibida
EVD-00473-4,NEXO-147-00473,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00473-4,Pendiente
EVD-00474-1,NEXO-147-00474,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00474-1,Validada
EVD-00474-2,NEXO-147-00474,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00474-2,Recibida
EVD-00475-1,NEXO-147-00475,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00475-1,Pendiente
EVD-00475-2,NEXO-147-00475,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00475-2,Pendiente
EVD-00476-1,NEXO-147-00476,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00476-1,Validada
EVD-00477-1,NEXO-147-00477,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00477-1,Recibida
EVD-00477-2,NEXO-147-00477,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00477-2,Recibida
EVD-00478-1,NEXO-147-00478,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00478-1,Recibida
EVD-00478-2,NEXO-147-00478,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00478-2,Pendiente
EVD-00478-3,NEXO-147-00478,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00478-3,Validada
EVD-00478-4,NEXO-147-00478,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00478-4,Pendiente
EVD-00479-1,NEXO-147-00479,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00479-1,Validada
EVD-00479-2,NEXO-147-00479,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00479-2,Validada
EVD-00480-1,NEXO-147-00480,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00480-1,Validada
EVD-00480-2,NEXO-147-00480,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00480-2,Recibida
EVD-00481-1,NEXO-147-00481,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00481-1,Recibida
EVD-00482-1,NEXO-147-00482,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00482-1,Validada
EVD-00482-2,NEXO-147-00482,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00482-2,Pendiente
EVD-00483-1,NEXO-147-00483,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00483-1,Pendiente
EVD-00483-2,NEXO-147-00483,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00483-2,Pendiente
EVD-00483-3,NEXO-147-00483,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00483-3,Recibida
EVD-00484-1,NEXO-147-00484,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00484-1,Pendiente
EVD-00484-2,NEXO-147-00484,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00484-2,Validada
EVD-00485-1,NEXO-147-00485,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00485-1,Pendiente
EVD-00485-2,NEXO-147-00485,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00485-2,Recibida
EVD-00485-3,NEXO-147-00485,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00485-3,Recibida
EVD-00486-1,NEXO-147-00486,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00486-1,Validada
EVD-00486-2,NEXO-147-00486,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00486-2,Recibida
EVD-00487-1,NEXO-147-00487,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00487-1,Validada
EVD-00487-2,NEXO-147-00487,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00487-2,Validada
EVD-00487-3,NEXO-147-00487,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00487-3,Pendiente
EVD-00488-1,NEXO-147-00488,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00488-1,Pendiente
EVD-00488-2,NEXO-147-00488,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00488-2,Validada
EVD-00488-3,NEXO-147-00488,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00488-3,Recibida
EVD-00488-4,NEXO-147-00488,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00488-4,Validada
EVD-00489-1,NEXO-147-00489,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00489-1,Validada
EVD-00489-2,NEXO-147-00489,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00489-2,Pendiente
EVD-00489-3,NEXO-147-00489,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00489-3,Recibida
EVD-00490-1,NEXO-147-00490,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00490-1,Recibida
EVD-00490-2,NEXO-147-00490,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00490-2,Recibida
EVD-00490-3,NEXO-147-00490,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00490-3,Recibida
EVD-00491-1,NEXO-147-00491,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00491-1,Pendiente
EVD-00491-2,NEXO-147-00491,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00491-2,Validada
EVD-00491-3,NEXO-147-00491,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00491-3,Validada
EVD-00492-1,NEXO-147-00492,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00492-1,Validada
EVD-00492-2,NEXO-147-00492,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00492-2,Pendiente
EVD-00493-1,NEXO-147-00493,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00493-1,Recibida
EVD-00494-1,NEXO-147-00494,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00494-1,Recibida
EVD-00494-2,NEXO-147-00494,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00494-2,Validada
EVD-00495-1,NEXO-147-00495,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00495-1,Recibida
EVD-00495-2,NEXO-147-00495,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00495-2,Pendiente
EVD-00495-3,NEXO-147-00495,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00495-3,Pendiente
EVD-00495-4,NEXO-147-00495,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00495-4,Pendiente
EVD-00496-1,NEXO-147-00496,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00496-1,Recibida
EVD-00497-1,NEXO-147-00497,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00497-1,Recibida
EVD-00497-2,NEXO-147-00497,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00497-2,Pendiente
EVD-00497-3,NEXO-147-00497,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00497-3,Recibida
EVD-00498-1,NEXO-147-00498,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00498-1,Recibida
EVD-00498-2,NEXO-147-00498,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00498-2,Validada
EVD-00499-1,NEXO-147-00499,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00499-1,Recibida
EVD-00499-2,NEXO-147-00499,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00499-2,Pendiente
EVD-00499-3,NEXO-147-00499,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00499-3,Recibida
EVD-00500-1,NEXO-147-00500,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00500-1,Pendiente
EVD-00500-2,NEXO-147-00500,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00500-2,Recibida
